#;LINEARobjectID;LCtype  ;  P;A;mmed;stdev;rms;Lchi2pdf;nObs;skew;kurt;LR;CUF;t2;t3
;22164469;5;0.364366;0.47;16.13;0.15;0.19;0.976;509;1.12;0.5;0.768;1;0;0
;22165548;0;0.499618;0.46;14.95;0.14;0.18;2.094;572;-0.74;0.15;1.693;1;0;0
;22167356;5;0.3264;0.44;14.06;0.14;0.19;2.574;576;0.59;-0.25;2.304;1;0;0
;22167459;5;0.229022;0.44;16.76;0.14;0.18;0.519;571;0.48;-0.04;0.295;1;0;0
;22181333;2;0.343706;0.39;16.25;0.13;0.18;1.007;497;0.04;-1.14;0.776;1;0;0
;22186695;1;0.503656;0.79;16.69;0.26;0.3;1.6;488;-0.9;0.25;0.998;1;0;0
;22191994;4;0.468765;0.4;15.78;0.13;0.18;1.021;480;2.02;3.52;0.527;1;0;0
;22198122;2;0.284804;0.46;16.59;0.16;0.2;0.842;476;-0.25;-0.99;0.697;1;0;0
;22198858;1;0.658183;0.73;14.9;0.23;0.3;2.52;632;-0.62;-0.81;2.267;1;0;0
;22199578;2;0.404034;0.38;16.1;0.13;0.16;1.035;634;0.21;-1;0.831;2;5;0
;22214707;5;0.296346;0.73;16.24;0.24;0.31;1.325;586;1.01;-0.04;1.099;1;0;0
;22216834;1;0.557217;0.79;16.69;0.25;0.29;1.432;543;-0.42;-0.8;1.16;1;0;0
;22224229;5;0.269048;0.32;15.53;0.1;0.14;1.239;552;0.78;-0.47;1.02;1;0;0
;22229962;5;0.760113;0.16;14.79;0.17;0.07;1.377;528;8.98 1;3.21;0.952;2;2;0
;22243579;1;0.573635;0.71;16.62;0.22;0.28;1.47;366;-0.68;-0.63;1.118;1;0;0
;22244059;1;0.594651;0.65;16.31;0.2;0.23;1.508;269;-0.67;-0.51;1.102;1;0;0
;22244513;1;0.604156;0.58;15.86;0.18;0.2;1.695;330;-0.63;-0.4;1.355;1;0;0
;22244704;4;1.303379;0.55;16.39;0.15;0.11;0.946;356;1.99;3.9;0.273;2;5;0
;22269139;0;-9.9;0.45;16.37;0.15;0.08;0.692;329;3.1;10.65;-0.074;1;0;0
;22270144;0;-9.9;2.01;16.32;0.62;0.74;2.372;322;0.47;-0.54;1.72;1;0;0
;22272582;1;0.745923;0.71;16.72;0.24;0.32;1.248;344;-0.29;-1.18;1.063;1;0;0
;22276476;2;0.309604;0.34;15.83;0.12;0.16;1.237;329;0.05;-1.25;1.08;1;0;0
;22280880;5;0.327782;0.34;15.61;0.11;0.15;1.314;375;0.22;-0.82;1.131;1;0;0
;22283909;1;0.576166;0.78;16.22;0.29;0.33;1.737;344;0.65;2.48;1.508;1;0;0
;22287451;4;0.651575;0.5;15.72;0.18;0.1;1.212;327;2.97;9.45;0.506;1;0;0
;22306983;6;0.056454;0.61;16.94;0.19;0.19;0.616;304;0.28;0.92;0.284;1;0;0
;22309292;1;0.575165;0.84;16.58;0.27;0.31;1.481;302;-0.86;-0.52;1.192;1;0;0
;22315266;1;0.618235;0.6;16.02;0.2;0.25;1.604;545;-0.13;-1.08;1.397;1;0;0
;22316675;2;0.434423;0.4;15.58;0.12;0.15;1.56;506;-0.31;-0.88;1.234;1;0;0
;22317507;1;0.551076;0.75;16.97;0.23;0.26;0.801;346;-0.41;-0.6;0.501;1;0;0
;22319996;1;0.479506;0.86;15.67;0.27;0.34;2.324;514;-0.78;-0.39;1.913;1;0;0
;22322024;2;0.327064;0.43;16.52;0.14;0.19;0.795;541;0.01;-1.17;0.648;1;0;0
;22323448;4;0.455297;0.34;16.09;0.12;0.12;0.726;542;2.24;5.93;0.176;2;5;0
;22331447;2;0.337775;0.39;15.62;0.13;0.17;1.306;242;0.26;-0.87;1.141;1;0;0
;22338901;1;0.521944;0.86;16.62;0.25;0.2;1.647;236;-1.31;0.8;1.024;1;0;0
;22340759;5;0.252413;0.39;16.36;0.13;0.16;0.784;224;0.21;-0.97;0.591;1;0;0
;22342092;5;0.252149;0.47;16.72;0.16;0.17;0.605;231;1.16;3.99;0.345;2;0;0
;22345256;1;0.609953;0.71;16.8;0.23;0.25;1.054;287;-0.06;0.19;0.674;2;11;0
;22346514;1;0.606107;0.55;16.08;0.17;0.22;1.337;309;-0.58;-0.76;1.058;2;11;0
;22347494;1;0.64637;0.75;16.57;0.24;0.27;1.184;356;0.2;0.3;0.88;1;0;0
;22356134;1;0.514845;0.87;16.44;0.28;0.31;1.443;185;-0.29;0.06;1.112;1;0;0
;22356211;5;0.254441;0.5;16.37;0.17;0.21;0.853;350;0.49;-0.71;0.697;1;0;0
;22361671;1;0.592756;0.61;16.27;0.21;0.22;1.318;249;0.22;2.43;1.04;1;0;0
;22363622;1;0.579287;0.59;15.04;0.19;0.23;2.216;325;-0.34;-0.94;1.942;1;0;0
;22363963;1;0.58204;0.65;16.22;0.21;0.26;1.289;238;-0.22;-1.02;1.087;1;0;0
;22371146;1;0.512138;0.76;16.99;0.25;0.3;0.853;291;0;-0.43;0.597;3;0;0
;22378268;4;0.368582;0.4;16.39;0.12;0.12;0.521;298;1.3;2.95;0.071;2;5;0
;22379025;5;0.335714;0.6;14.07;0.19;0.23;2.552;258;0.83;-0.48;2.329;1;0;0
;22382398;5;0.30681;0.43;14.73;0.15;0.17;1.99;257;0.59;-0.42;1.804;1;0;0
;22386719;5;0.356455;0.36;15.81;0.11;0.11;0.894;267;1.01;0.1;0.598;1;0;0
;22390728;1;0.649779;0.68;16.22;0.21;0.25;1.386;245;-0.3;-0.93;1.151;1;0;0
;22392699;1;0.540049;0.81;16.36;0.26;0.31;1.581;279;-0.75;-0.34;1.231;1;0;0
;22394912;1;0.622498;0.47;15.77;0.15;0.18;1.344;271;-0.52;-0.35;1.013;1;0;0
;22398360;5;0.228908;0.66;16.85;0.21;0.22;0.525;268;1.02;1.84;0.285;1;0;0
;22399746;1;0.530626;0.82;16.66;0.29;0.27;1.292;210;0.52;2.57;0.914;1;0;0
;22401029;5;0.240801;0.77;16.3;0.25;0.31;1.193;227;0.99;-0.12;0.975;1;0;0
;22406418;1;0.558127;0.75;16.3;0.25;0.27;1.35;212;-0.05;-0.13;0.871;1;0;0
;22409742;1;0.474659;0.88;15.92;0.3;0.39;2.027;184;-0.63;-0.83;1.663;2;0;0
;22410339;2;0.332549;0.42;15.35;0.14;0.19;1.495;306;0.33;-0.93;1.252;1;0;0
;22412632;5;0.274826;0.58;16.8;0.19;0.22;0.513;262;-0.09;0.6;0.3;1;0;0
;22423775;2;0.348845;0.39;15.13;0.14;0.19;1.85;489;-0.12;-1.46;1.715;1;0;0
;22424347;1;0.567916;0.93;16.31;0.3;0.37;1.933;505;-0.67;-0.74;1.659;1;0;0
;22428204;5;0.384451;0.69;16.16;0.21;0.23;1.363;481;0.83;0.09;1.055;1;0;0
;22433500;1;0.53388;0.84;15.57;0.26;0.31;2.351;455;-0.73;-0.57;1.983;1;0;0
;22441994;5;0.258161;0.47;15.89;0.15;0.16;0.958;182;0.72;0.25;0.632;1;0;0
;22442519;5;0.288551;0.66;16.56;0.21;0.24;0.739;202;0.88;0.03;0.512;1;0;0
;22446230;2;0.314631;0.44;16.42;0.17;0.16;0.719;203;2.45;15.32;0.394;1;0;0
;22448909;4;0.387294;0.53;16.03;0.16;0.14;0.822;96;1.31;1.1;0.529;3;5;0
;22450085;1;0.578101;0.79;16.97;0.25;0.28;0.863;178;-0.44;-0.57;0.593;2;0;0
;22458231;1;0.663645;0.82;16.45;0.26;0.31;1.356;169;-0.61;-0.71;1.131;1;0;0
;22458998;1;0.560941;0.65;15.77;0.22;0.27;1.743;187;-0.57;-0.44;1.414;1;0;0
;22459620;5;0.231999;0.57;15.5;0.18;0.2;1.464;185;0.88;-0.22;1.23;1;0;0
;22465470;5;0.289544;0.42;15.17;0.14;0.18;1.47;165;0.28;-1.11;1.3;1;0;0
;22466113;5;0.31404;0.45;14.64;0.13;0.17;1.928;201;0.63;-0.51;1.582;1;0;0
;22468742;6;0.149796;0.57;15.32;0.18;0.2;1.915;161;-1.11;0.34;1.427;2;0;0
;22471339;5;0.253725;0.8;16.32;0.25;0.24;0.981;150;1.13;0.26;0.721;1;0;0
;22472166;5;0.332703;0.48;14.29;0.16;0.17;2.102;200;0.92;-0.17;1.903;2;0;0
;22472919;5;0.251036;0.75;14.04;0.24;0.27;2.733;143;0.59;-0.78;2.503;1;0;0
;22478943;1;0.554569;0.77;16.47;0.25;0.32;1.534;544;-0.31;-1.05;1.294;1;0;0
;22489941;1;0.455693;0.97;16.14;0.31;0.35;2.044;441;-0.84;-0.4;1.623;1;0;0
;22491137;5;0.427429;0.53;15.29;0.17;0.16;1.355;127;0.94;-0.13;1.111;2;0;0
;22499844;5;0.563812;0.42;15.76;0.12;0.15;1.116;570;1.43;1.89;0.761;2;4;0
;22515281;2;0.29078;0.35;16.14;0.12;0.16;0.903;508;0.12;-0.78;0.696;1;0;0
;22517148;2;0.33906;0.4;15.83;0.14;0.19;1.284;421;0.19;-1.22;1.143;1;0;0
;22517285;1;0.652479;0.84;15.94;0.25;0.31;1.907;448;-0.49;-0.76;1.664;1;0;0
;22518150;1;0.565443;0.67;16.73;0.22;0.26;1.076;473;-0.22;-0.84;0.799;1;0;0
;22518189;1;0.774124;0.38;15.04;0.13;0.16;1.796;433;0.02;-1.15;1.597;2;11;0
;22518636;2;0.283996;0.46;15.54;0.15;0.21;1.709;546;-0.04;-1.28;1.495;1;0;0
;22520768;1;0.648456;0.57;14.18;0.18;0.2;2.787;379;-0.41;0.2;2.484;1;0;0
;22529369;1;0.509971;0.93;16.79;0.29;0.35;1.506;518;-0.5;-0.54;1.073;1;0;0
;22530805;1;0.624475;0.39;15.88;0.13;0.17;1.268;459;-0.08;-1.11;1.072;1;0;0
;22531626;1;0.5257;0.9;16.95;0.28;0.33;1.412;384;-0.56;-0.67;1.03;1;0;0
;22531805;2;0.316957;0.49;16.83;0.16;0.19;0.616;376;0.31;0.24;0.385;1;0;0
;22532172;1;0.52078;0.66;16.02;0.22;0.26;1.713;417;-0.58;-0.17;1.45;1;0;0
;22542105;1;0.574095;0.58;14.87;0.19;0.26;2.42;537;-0.47;-0.91;2.213;1;0;0
;22542253;1;0.58632;0.45;15.42;0.16;0.14;1.449;54;-1.02;2.51;0.976;3;0;0
;22542640;2;0.425978;0.4;16.08;0.12;0.15;1.044;586;-0.28;-0.51;0.712;1;0;0
;22560013;5;0.287674;0.5;14.04;0.17;0.24;2.735;540;0.3;-0.95;2.542;1;0;0
;22560414;0;6.015155;0.58;16.89;0.19;0.26;0.759;594;0.54;-0.62;0.565;3;5;9
;22571231;1;0.612486;0.61;16.02;0.19;0.23;1.631;500;-0.56;-0.71;1.288;1;0;0
;22577615;2;0.334049;0.4;16.08;0.14;0.19;1.168;524;-0.04;-1.34;1.04;1;0;0
;22582512;5;0.72715;0.38;16.15;0.17;0.14;0.868;334;3.81;20.46;0.504;2;4;0
;22587580;5;0.280833;0.68;14.78;0.21;0.24;2.4;311;0.93;-0.17;2.16;1;0;0
;22588921;5;0.338901;0.45;16.7;0.15;0.19;0.673;288;0.72;0.24;0.477;1;0;0
;22592060;1;0.620896;0.44;16.31;0.16;0.17;1.164;355;0.72;1.37;0.745;1;0;0
;22597768;1;0.594141;0.84;16.31;0.29;0.39;1.88;334;-0.58;-1.03;1.746;1;0;0
;22598680;4;0.74396;0.48;15.58;0.14;0.11;1.291;359;2.39;4.97;0.482;2;5;0
;22600602;4;0.460881;0.43;16.24;0.14;0.13;0.788;332;2.03;4.58;0.326;1;0;0
;22601072;1;0.500029;0.96;16.17;0.33;0.45;1.998;343;0.11;0.1;1.724;1;0;0
;22601475;5;0.50441;0.37;15.49;0.11;0.11;1.233;335;1.03;0.92;0.911;1;0;0
;22603370;2;0.409639;0.45;16.81;0.15;0.21;0.754;336;0.01;-1.11;0.602;1;0;0
;22624786;1;0.612985;0.49;16.95;0.16;0.2;0.629;308;0.23;-0.04;0.354;1;0;0
;22626646;5;0.280511;0.46;15.27;0.16;0.22;1.856;259;0.38;-1.29;1.754;1;0;0
;22627587;1;0.600798;0.52;14.39;0.17;0.21;2.543;315;-0.34;-0.83;2.372;2;0;0
;22628469;5;0.335536;0.48;15.05;0.2;0.22;2.016;272;2.02;8.63;1.83;1;0;0
;22630236;1;0.498484;1.15;16.66;0.37;0.36;1.703;212;0.67;3.29;1.271;1;0;0
;22632472;1;0.642085;0.58;16.48;0.19;0.22;1.028;281;-0.19;-0.84;0.774;1;0;0
;22639551;1;0.661229;0.53;14.62;0.17;0.22;2.348;298;-0.43;-1.04;2.075;1;0;0
;22656422;1;0.606281;0.58;16.43;0.19;0.23;1.314;473;-0.43;-0.47;0.893;1;0;0
;22656713;1;0.583487;0.66;16.55;0.19;0.22;1.219;458;-0.36;-0.58;0.859;1;0;0
;22656802;0;-9.9;0.41;15.67;0.15;0.18;1.223;81;0.56;-0.27;1.059;1;0;0
;22657637;2;0.415095;0.55;16.83;0.17;0.2;0.786;504;-0.29;-0.4;0.46;1;0;0
;22660510;1;0.545501;0.79;15.5;0.24;0.27;2.471;438;-1.02;0.19;1.933;1;0;0
;22671860;5;0.283246;0.49;15.2;0.16;0.2;1.808;169;0.52;-1.08;1.62;1;0;0
;22672526;1;0.583023;0.81;16.69;0.26;0.31;1.234;235;0.15;-0.68;0.957;1;0;0
;22672563;4;0.453472;0.36;16.46;0.11;0.11;0.488;237;1.04;1.21;0.145;2;5;0
;22676352;1;0.639109;0.47;16.73;0.16;0.17;0.57;270;0.69;1.61;0.298;1;0;0
;22676970;5;0.406593;0.55;14.07;0.18;0.23;2.671;249;0.26;-0.63;2.496;1;0;0
;22678238;1;0.566116;1.04;16;0.34;0.42;2.145;312;-0.63;-0.84;1.787;1;0;0
;22682678;1;0.573843;0.72;16.26;0.25;0.33;1.476;267;-0.32;-1.27;1.284;1;0;0
;22705180;1;0.487562;0.95;16.4;0.29;0.33;1.775;317;-0.75;-0.28;1.265;1;0;0
;22708283;2;0.273671;0.36;15.2;0.12;0.14;1.51;258;0.42;-0.34;1.299;1;0;0
;22714229;2;0.327807;0.36;14.51;0.14;0.18;2.168;282;0.17;-0.86;2.022;1;0;0
;22717785;1;0.499827;0.64;16.16;0.21;0.24;1.536;406;-0.57;-0.34;1.144;1;0;0
;22720792;2;0.367155;0.46;15.43;0.31;0.21;1.692;280;5.97;47.2;1.497;1;0;0
;22721182;5;0.256329;0.69;15.82;0.23;0.28;1.666;242;0.85;-0.45;1.374;1;0;0
;22726300;2;0.289853;0.44;14.29;0.13;0.15;2.307;251;-0.43;-0.61;2.044;1;0;0
;22756115;5;0.253848;0.42;15.28;0.14;0.19;1.668;569;0.59;-0.95;1.48;1;0;0
;22757743;5;0.233236;0.41;15.09;0.13;0.18;1.877;384;-0.07;-1.22;1.714;1;0;0
;22758606;4;0.801506;0.33;16.04;0.12;0.12;0.769;556;3.07;10.33;0.007;2;5;0
;22761613;4;0.7034;0.35;15.51;0.12;0.12;1.13;542;2.45;7.93;0.656;1;0;0
;22768799;1;0.522671;0.61;15.24;0.2;0.19;2.174;174;-1.06;0.84;1.624;1;0;0
;22780467;1;0.62447;0.69;15.96;0.22;0.26;1.492;203;-0.45;-0.97;1.291;1;0;0
;22781073;1;0.598969;0.8;16.79;0.3;0.29;1.088;227;1.28;4.04;0.777;2;0;0
;22783656;1;0.577525;0.78;16.61;0.24;0.29;1.286;214;-0.5;-0.75;0.98;1;0;0
;22787343;5;0.136607;0.71;14.36;0.24;0.14;2.223;163;2.52;7.62;1.7;2;0;0
;22791802;2;0.313278;0.4;15.95;0.12;0.12;0.924;156;-0.19;-0.32;0.555;1;0;0
;22792891;1;0.669652;0.48;16.14;0.14;0.17;0.836;214;-0.24;-0.75;0.58;1;0;0
;22793705;1;0.561435;0.81;15.15;0.31;0.32;2.32;228;0.5;0.91;2.102;1;0;0
;22797316;1;0.657073;0.34;15.4;0.11;0.15;1.214;173;-0.43;-0.96;1.061;1;0;0
;22804366;1;0.460432;0.68;16.54;0.2;0.15;1.1;225;-1.06;2.07;0.27;2;0;0
;22820342;5;0.315214;0.54;14.69;0.17;0.18;1.826;134;1.01;0.06;1.551;1;0;0
;22823227;2;0.349463;0.35;15.62;0.12;0.15;1.104;45;-0.28;-1.08;0.87;2;0;0
;22828215;1;0.57454;0.62;15.18;0.21;0.25;2.277;585;-0.17;0.9;1.893;1;0;0
;22829618;6;0.069794;0.31;15.57;0.11;0.14;1.337;595;-0.19;-1.24;1.18;1;0;0
;22839182;1;0.577747;0.73;16.96;0.23;0.28;1.003;507;-0.16;-0.86;0.714;1;0;0
;22839233;5;0.499404;0.37;15.71;0.11;0.12;1.079;476;1.84;3.2;0.499;2;4;0
;22840402;0;0.323304;0.19;15.79;0.11;0.08;0.674;507;6.37;57.1;0.303;1;0;0
;22840474;0;-9.9;1.24;14.19;0.41;0.4;3.444;75;0.17;-0.68;3.108;3;0;0
;22843222;2;0.361807;0.39;16.27;0.13;0.18;0.926;398;0.04;-1.23;0.777;1;0;0
;22849777;5;0.268132;0.57;14.55;0.24;0.26;2.434;427;2.45;13.06;2.291;1;0;0
;22851131;5;0.355975;0.37;16.59;0.12;0.14;0.495;455;0.36;0.38;0.256;1;5;0
;22856184;5;0.374024;0.41;14.47;0.13;0.17;2.195;527;0.51;-0.91;1.993;1;0;0
;22857421;1;0.487733;0.59;15.29;0.21;0.23;2.116;488;1.79;20.81;1.735;2;11;0
;22858068;5;0.276864;0.5;16.79;0.16;0.19;0.627;432;0.6;-0.15;0.341;1;0;0
;22858358;2;0.400479;0.38;14.44;0.13;0.18;2.274;521;0.21;-1.23;2.123;1;0;0
;22862090;5;0.28243;0.71;15.6;0.23;0.28;1.798;529;1.1;0.16;1.549;1;0;0
;22865691;1;0.456706;1.04;16.24;0.33;0.39;2.246;568;-0.82;-0.51;1.811;1;0;0
;22886412;5;0.243554;0.37;15.18;0.12;0.16;1.634;559;0.61;-0.78;1.426;1;0;0
;22894803;5;0.272187;0.53;16.97;0.18;0.2;0.523;544;1.14;2.36;0.295;1;0;0
;22911175;1;0.564206;0.79;16.25;0.27;0.35;1.961;276;-0.45;-1.09;1.716;1;0;0
;22911370;5;0.293547;0.38;14.06;0.12;0.14;2.505;159;0.27;-1.16;2.316;1;0;0
;22922490;2;0.338896;0.57;16.57;0.17;0.2;0.889;263;-0.23;-0.55;0.576;1;0;0
;22924523;1;0.583242;0.87;16.46;0.27;0.31;1.799;308;-0.75;-0.53;1.372;1;0;0
;22925465;2;0.302109;0.53;16.57;0.18;0.25;1.023;344;-0.01;-1.28;0.871;1;0;0
;22935887;5;0.27347;0.34;16.05;0.19;0.15;0.905;334;7.31;75.08;0.695;1;0;0
;22936137;5;0.318187;0.35;15.68;0.11;0.14;1.247;344;0.09;-0.22;1.022;1;0;0
;22939763;1;0.519521;0.87;16.65;0.28;0.3;1.435;291;-0.64;-0.27;1.103;1;0;0
;22941137;5;0.298843;0.68;15.09;0.22;0.25;2.112;323;0.89;-0.35;1.884;2;0;0
;22944723;1;0.469079;0.74;16.58;0.24;0.27;1.549;250;-0.95;0.17;1.08;1;0;0
;22944851;1;0.582083;0.55;16.47;0.17;0.21;1.167;323;-0.66;-0.09;0.831;1;0;0
;22949764;5;0.267321;0.69;15.64;0.23;0.27;1.659;304;0.93;-0.37;1.472;1;0;0
;22952653;2;0.370275;0.44;16.46;0.15;0.2;0.918;273;0.12;-0.87;0.691;1;0;0
;22955409;5;0.325992;0.66;15.34;0.19;0.22;1.888;261;0.78;-0.19;1.52;1;0;0
;22959674;2;0.40534;0.4;15.96;0.14;0.18;1.184;274;0.24;-1.12;1.034;2;0;0
;22966365;5;0.371512;0.32;14.05;0.12;0.12;2.151;318;4.33;44.05;1.937;1;0;0
;22967575;5;0.244888;0.53;16.48;0.18;0.19;0.783;240;0.89;1.66;0.609;1;0;0
;22968903;1;0.562456;0.61;14.25;0.2;0.25;2.605;105;-0.61;-0.71;2.366;1;0;0
;22969930;5;0.382548;0.67;14.4;0.21;0.25;2.587;284;0.55;-0.78;2.379;1;0;0
;22973284;1;0.500269;0.9;16.82;0.27;0.31;1.414;523;-0.93;0.12;0.875;1;0;0
;22980793;1;0.540346;0.84;15.37;0.27;0.33;2.558;591;-0.7;-0.43;2.126;1;0;0
;22982845;5;0.258361;0.43;14.99;0.14;0.19;1.873;458;0.58;-0.89;1.656;1;0;0
;22989158;0;0.329685;0.32;16.37;0.11;0.13;0.608;251;-0.57;0.58;0.372;3;0;0
;22989611;0;0.329687;0.31;16.45;0.1;0.13;0.554;260;-0.27;-0.72;0.368;3;0;0
;22992960;1;0.54458;0.69;16.92;0.21;0.21;0.956;237;-0.58;-0.04;0.479;1;0;0
;22993473;5;0.328495;0.32;14.29;0.11;0.15;2.161;409;0.25;-1.26;2.019;1;0;0
;22995417;1;0.567441;0.68;15.25;0.21;0.21;2.129;121;-0.76;-0.24;1.808;1;0;0
;22996418;2;0.276727;0.49;15.9;0.16;0.22;1.447;234;0.05;-0.94;1.174;1;0;0
;22998833;1;0.639035;0.34;15.12;0.11;0.15;1.57;309;-0.25;-0.87;1.308;1;0;0
;23002253;1;0.542566;0.81;15.75;0.27;0.36;2.091;280;-0.48;-1.01;1.779;1;0;0
;23002449;1;0.710266;0.66;16.51;0.22;0.2;1.014;293;0.9;6.56;0.66;1;0;0
;23008936;6;0.060405;0.32;15.96;0.18;0.12;0.832;319;9.63 1;38.91;0.605;1;0;0
;23031526;4;0.554352;0.44;14.87;0.13;0.15;1.777;286;1.88;2.64;1.266;1;0;0
;23032545;1;0.480425;0.87;15.57;0.29;0.35;2.257;302;-0.63;-0.52;1.973;1;0;0
;23033619;2;0.357708;0.51;16.47;0.18;0.23;0.989;285;0.21;-0.42;0.843;1;0;0
;23039876;0;-9.9;0.68;16.38;0.27;0.3;1.198;39;0.91;1.35;0.783;1;0;0
;23043856;1;0.869602;0.52;16.51;0.16;0.21;0.902;206;-0.11;-0.95;0.644;2;9 1;1
;23055332;2;0.364179;0.42;16.62;0.15;0.18;0.549;241;0.36;-0.66;0.402;1;0;0
;23056331;5;0.340574;0.36;14.91;0.12;0.15;1.545;251;0.65;-0.08;1.382;1;0;0
;23056873;0;331.016235;0.52;16.73;0.17;0.14;0.484;236;1.24;3.79;0.133;1;0;0
;23071423;1;0.659216;0.66;16.73;0.2;0.22;1.085;562;-0.58;0.02;0.658;1;0;0
;23073893;1;0.536934;0.84;15.63;0.27;0.34;2.318;563;-0.42;-1.03;2.047;1;0;0
;23074053;1;0.561955;0.7;14.2;0.22;0.27;3.007;538;-0.83;-0.19;2.692;1;0;0
;23074578;5;0.311015;0.83;16.86;0.27;0.31;0.816;562;1.37;1.62;0.555;1;0;0
;23075220;2;0.32947;0.4;14.14;0.14;0.17;2.507;541;0.02;-1.27;2.327;1;0;0
;23076584;6;0.058419;0.38;15.89;0.13;0.17;1.28;550;-0.5;-0.95;1.036;1;0;0
;23079661;4;2.488904;0.38;14.59;0.12;0.11;1.802;541;2.98;8.76;1.019;1;0;0
;23085525;2;0.334274;0.5;16.97;0.17;0.19;0.484;231;0.44;-0.13;0.296;2;5;0
;23085978;5;0.259388;0.37;15.61;0.12;0.16;1.361;223;0.38;-0.96;1.164;1;0;0
;23086639;5;0.560636;0.65;14.1;0.18;0.12;2.296;199;1.78;2.37;1.857;2;4;0
;23086777;1;0.52917;0.77;16.1;0.23;0.22;1.545;258;-0.8;0.07;1.074;1;0;0
;23087816;1;0.624955;0.83;16.46;0.25;0.24;1.261;217;-0.64;-0.13;0.791;1;0;0
;23091164;5;0.289423;0.48;16.63;0.15;0.19;0.55;242;0.21;-0.47;0.291;1;0;0
;23109894;5;0.368798;0.52;16.19;0.17;0.17;0.798;174;0.75;0.94;0.517;1;0;0
;23114782;5;0.246063;0.78;16.57;0.25;0.27;0.863;101;1;1.07;0.633;2;0;0
;23119208;5;0.694691;0.38;15.26;0.12;0.09;1.113;190;1.75;2.77;0.513;2;4;0
;23121563;5;0.262288;0.5;15.32;0.17;0.21;1.412;208;0.63;-0.91;1.204;1;0;0
;23135759;2;0.402734;0.45;14.92;0.14;0.17;1.983;552;-0.37;-0.66;1.747;1;0;0
;23140598;1;0.460148;0.75;16.8;0.23;0.21;0.996;177;-0.84;-0.22;0.52;1;0;0
;23148132;2;0.339596;0.41;16.22;0.14;0.18;1.071;567;-0.16;-0.93;0.756;2;5;0
;23148883;2;0.39013;0.46;16.09;0.15;0.19;1.078;491;0.43;0.12;0.795;1;0;0
;23149427;1;0.570761;0.97;16.92;0.31;0.4;1.437;612;-0.56;-0.81;1.206;1;0;0
;23150330;5;0.379022;0.42;14.45;0.14;0.19;2.189;554;0.98;-0.34;1.965;1;0;0
;23157611;5;0.27518;0.37;15.64;0.12;0.15;1.28;453;0.58;-0.52;1.004;1;0;0
;23157974;1;0.557569;0.7;16.8;0.33;0.23;1.173;444;3.8;27.58;0.605;1;0;0
;23159004;4;2.805338;0.99;16.02;0.29;0.17;1.32;369;2.26;4.29;0.734;2;5;0
;23163658;1;0.591097;0.55;15.9;0.17;0.21;1.556;431;-0.33;-0.9;1.307;1;0;0
;23164890;1;0.554846;0.79;16.13;0.25;0.29;1.942;458;-1.02;0.31;1.491;1;0;0
;23166294;1;0.549695;0.74;16.91;0.23;0.26;1.013;486;-0.41;-0.34;0.641;1;0;0
;23166739;1;0.543356;0.73;15.94;0.24;0.3;2.011;444;-0.79;-0.13;1.638;1;0;0
;23167118;2;0.322473;0.36;14.77;0.13;0.16;2.01;476;0.03;-1.28;1.863;1;0;0
;23169444;5;0.238905;0.61;16.41;0.21;0.26;1.117;474;0.6;-0.86;0.915;1;0;0
;23182010;1;0.647165;0.84;16.43;0.26;0.3;1.586;485;-0.4;-0.65;1.219;1;0;0
;23184808;2;0.338822;0.47;16.16;0.16;0.22;1.211;540;-0.01;-1.2;0.981;1;0;0
;23184879;2;0.376323;0.54;15.23;0.17;0.22;2.019;539;-0.34;-0.76;1.727;1;0;0
;23186851;1;0.639913;0.34;14.76;0.12;0.16;1.847;75;-0.13;-1.3;1.748;2;0;0
;23193507;1;0.473157;0.81;14.97;0.26;0.32;2.757;559;-0.77;-0.55;2.426;1;0;0
;23199703;1;0.654837;0.63;16.59;0.21;0.26;1.175;546;-0.04;-1.03;0.912;1;0;0
;23202141;5;0.32592;0.35;14.71;0.11;0.14;1.895;538;0.17;-0.42;1.684;1;0;0
;23205293;5;0.257321;0.32;15.29;0.1;0.14;1.44;552;0.65;-0.65;1.201;1;0;0
;23206575;1;0.6145;0.54;16.61;0.18;0.22;1.093;549;-0.27;-0.93;0.802;1;0;0
;23211310;7;158.060196;0.7;14.01;0.23;0.29;2.998;544;-0.05;-0.93;2.801;1;0;0
;23214839;2;0.283909;0.45;15.46;0.16;0.23;1.844;333;-0.17;-1.46;1.711;1;0;0
;23216719;1;0.573885;0.48;14.27;0.16;0.19;2.649;361;-0.67;0.43;2.214;2;0;0
;23218013;4;1.899883;0.49;16.6;0.16;0.09;0.577;337;2.92;10.53;-0.256;2;3;0
;23221593;0;-9.9;0.43;14.48;0.14;0.16;2.367;289;0.31;-0.43;2.112;1;0;0
;23223856;1;0.586645;0.74;15.33;0.23;0.26;2.218;266;-0.65;-0.18;1.932;1;0;0
;23228605;5;0.253018;0.33;16.25;0.11;0.14;0.75;309;0.42;-0.75;0.565;1;0;0
;23230392;1;0.601902;0.84;15.51;0.28;0.33;2.396;294;-0.39;-0.79;2.202;1;0;0
;23230522;1;0.714782;0.5;15.77;0.16;0.13;1.656;234;-1.3;3.73;1.009;1;0;0
;23233881;4;0.772637;0.48;15.72;0.14;0.12;1.226;297;1.88;2.81;0.573;2;3;0
;23245962;1;0.525063;0.58;14.59;0.17;0.19;2.564;323;-0.66;0.17;2.12;3;0;0
